age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
37,4,164526,1,16,4,9,1,4,1,14084,0,45,37,>50K
46,4,103538,3,15,2,9,0,4,1,0,0,65,37,>50K
39,2,191342,0,13,2,2,0,1,1,0,0,40,28,>50K
25,2,193820,2,14,4,9,3,4,0,0,0,35,37,<=50K
25,2,102476,0,13,4,9,1,4,1,0,0,50,37,<=50K
44,3,311357,3,15,2,9,0,4,1,0,0,50,37,>50K
50,2,160724,2,14,2,3,0,1,1,7298,0,40,28,>50K
32,2,383269,0,13,4,3,4,4,0,0,0,40,37,<=50K
40,2,111483,0,13,2,3,0,4,1,7298,0,40,37,>50K
47,2,121836,2,14,2,0,5,4,0,7688,0,38,37,>50K
43,4,315971,2,14,4,3,1,4,0,0,0,40,37,<=50K
31,5,26401,2,14,0,0,1,4,0,0,0,25,37,<=50K
44,1,101967,2,14,2,9,5,4,0,0,0,40,37,<=50K
41,2,146908,1,16,2,9,0,4,1,0,0,60,37,>50K
24,2,112459,2,14,4,9,1,4,0,0,0,45,37,<=50K
39,2,181943,0,13,4,3,1,4,0,0,0,35,37,<=50K
31,5,190305,2,14,2,9,0,4,1,0,0,50,37,<=50K
24,5,208826,1,16,4,9,1,4,0,0,0,99,8,<=50K
33,2,236396,0,13,2,11,0,4,1,0,1902,55,37,>50K
46,1,199281,0,13,5,9,4,4,1,0,0,40,37,<=50K
50,2,152810,0,13,2,11,0,4,1,0,0,40,37,>50K
26,3,176981,0,13,4,0,3,4,0,0,0,50,37,<=50K
39,4,134475,0,13,0,0,1,4,1,0,1762,40,37,<=50K
40,2,197462,0,13,2,12,0,4,1,0,0,40,37,>50K
31,2,182177,0,13,2,7,0,4,1,0,0,40,39,<=50K
46,2,154430,2,14,0,3,1,4,0,0,0,50,37,>50K
26,2,158734,2,14,4,3,1,4,0,0,0,30,37,<=50K
36,2,257691,0,13,4,11,1,4,0,0,0,20,37,<=50K
37,2,526968,2,14,4,9,1,4,0,0,0,38,37,>50K
49,2,177211,0,13,2,7,0,4,1,0,0,40,37,<=50K
28,2,132686,0,13,2,3,0,4,1,0,0,55,37,<=50K
37,2,219546,0,13,2,3,2,4,1,3411,0,47,37,<=50K
35,0,133935,0,13,2,2,0,4,1,0,0,40,37,>50K
30,2,340917,2,14,2,3,0,4,1,15024,0,60,37,>50K
37,2,241998,0,13,2,12,0,4,1,0,1977,40,37,>50K
35,0,226916,0,13,6,0,1,4,1,0,0,40,37,>50K
46,2,337050,2,14,2,3,0,4,1,0,1977,45,37,>50K
49,1,79019,2,14,6,9,4,4,0,0,0,16,37,<=50K
42,2,203554,2,14,2,3,0,4,1,0,0,60,37,>50K
37,2,252947,0,13,4,6,1,2,1,0,1719,32,37,<=50K
25,5,183678,0,13,4,9,1,4,0,0,0,50,37,<=50K
50,2,209320,0,13,2,11,0,4,1,0,0,40,37,>50K
41,4,223763,2,14,2,2,0,4,1,0,0,65,37,<=50K
45,2,77927,0,13,6,7,3,1,0,0,0,40,28,<=50K
37,2,48093,0,13,4,2,1,4,1,0,0,90,37,>50K
26,2,177147,0,13,4,0,1,4,1,6849,0,65,37,<=50K
44,2,157249,0,13,2,9,0,2,1,0,1977,50,37,>50K
34,0,341051,2,14,2,0,0,4,1,0,0,50,37,>50K
26,2,205109,2,14,4,9,1,4,0,0,0,40,37,<=50K
37,2,117567,0,13,2,3,0,4,1,0,0,60,37,>50K
46,5,27243,1,16,2,9,0,4,1,7688,0,45,37,>50K
23,2,526164,0,13,4,0,4,2,0,0,0,40,37,<=50K
29,2,39484,0,13,2,7,0,4,1,7298,0,42,37,>50K
49,0,125892,0,13,2,3,0,4,1,0,0,40,37,>50K
27,2,134890,0,13,4,12,3,4,1,0,0,50,37,<=50K
31,2,36302,0,13,2,6,0,4,1,0,0,50,37,<=50K
50,4,176867,1,16,2,9,0,4,1,3781,0,40,37,<=50K
26,2,38232,0,13,4,9,1,4,1,0,0,50,37,<=50K
44,2,116825,3,15,2,9,0,4,1,15024,0,80,37,>50K
39,3,202937,2,14,2,9,5,4,0,0,0,40,37,>50K
36,2,316298,0,13,4,12,3,4,1,0,0,40,37,<=50K
40,1,39581,3,15,5,9,3,2,0,0,0,40,37,<=50K
35,2,298635,0,13,4,11,1,1,1,0,0,50,37,<=50K
44,3,212760,0,13,2,3,0,4,1,0,0,60,37,>50K
28,2,116372,0,13,4,3,1,4,0,0,0,60,37,<=50K
38,2,103456,0,13,5,9,4,4,1,0,0,40,37,<=50K
24,5,163480,2,14,4,0,1,2,0,0,0,40,37,<=50K
35,2,116541,2,14,4,9,3,4,1,0,0,44,37,>50K
21,2,182117,0,13,4,7,2,4,1,0,0,20,37,<=50K
35,5,89040,0,13,2,3,0,4,1,0,0,40,37,>50K
28,4,398918,0,13,4,9,1,4,1,0,0,50,37,>50K
46,1,215895,0,13,2,10,0,4,1,0,0,40,37,>50K
41,0,192589,0,13,2,0,0,4,1,0,0,40,37,<=50K
32,2,326283,0,13,4,7,4,3,1,0,0,40,37,<=50K
34,2,737315,0,13,2,9,0,4,1,0,0,40,37,>50K
50,4,219420,1,16,0,11,1,4,1,0,0,64,37,<=50K
46,1,183168,0,13,0,9,4,4,0,0,0,43,37,<=50K
44,2,196545,0,13,2,2,0,4,1,7298,0,40,37,>50K
48,2,174386,2,14,2,9,0,4,1,0,0,40,7,>50K
43,1,33331,2,14,2,3,0,4,1,0,0,40,37,>50K
42,1,174575,0,13,2,9,0,4,1,5178,0,40,37,>50K
50,1,168672,2,14,2,9,5,4,0,0,1902,40,37,>50K
41,5,180272,2,14,4,9,3,4,0,0,0,35,37,<=50K
23,2,135138,0,13,4,11,3,1,1,0,0,40,37,<=50K
28,2,154863,0,13,4,0,3,2,1,0,0,35,37,<=50K
30,2,189759,0,13,4,13,1,4,1,4865,0,40,37,<=50K
34,2,250724,0,13,2,11,0,4,1,0,0,45,21,<=50K
34,0,149368,3,15,2,9,0,4,1,0,0,40,37,>50K
39,5,114366,0,13,4,9,1,4,1,0,0,35,37,<=50K
39,2,216552,2,14,2,0,0,4,1,0,0,40,37,<=50K
32,2,127610,0,13,2,9,5,4,0,0,1902,32,37,>50K
43,4,170230,0,13,4,11,1,4,0,0,0,60,37,<=50K
34,2,203051,0,13,2,0,0,4,1,0,0,27,37,<=50K
23,2,185554,0,13,4,9,3,4,0,0,0,40,37,<=50K
41,2,350387,0,13,4,9,1,4,1,0,0,40,37,>50K
35,4,350247,3,15,2,9,0,4,1,0,0,50,37,>50K
37,2,107737,0,13,2,9,0,4,1,0,0,55,37,>50K
43,2,115562,0,13,2,9,0,4,1,0,0,42,37,>50K
36,1,95855,2,14,2,9,5,4,0,0,0,60,37,>50K
36,0,51089,0,13,2,0,0,4,1,0,0,50,37,>50K
37,2,341672,0,13,5,12,1,1,1,0,0,40,28,<=50K
22,1,289982,0,13,4,9,3,4,0,0,0,35,37,<=50K
38,2,243872,0,13,2,11,0,4,1,0,0,70,37,>50K
46,2,102597,0,13,0,9,4,4,0,0,0,40,37,<=50K
43,2,145441,0,13,2,3,0,4,1,0,0,50,37,>50K
22,2,189203,0,13,4,9,1,4,1,0,0,50,37,<=50K
40,0,280167,2,14,2,9,0,4,1,0,0,40,37,>50K
25,1,167835,0,13,2,9,5,4,0,0,0,38,37,>50K
41,1,47902,0,13,2,9,0,4,1,0,0,45,37,>50K
28,2,204074,2,14,2,9,0,4,1,0,0,48,37,<=50K
38,2,192337,0,13,2,3,0,4,1,7688,0,40,37,>50K
35,2,292185,0,13,2,0,0,4,1,0,0,40,37,<=50K
41,2,101593,2,14,2,9,0,4,1,15024,0,50,37,>50K
33,1,70164,0,13,4,9,1,0,1,0,0,60,37,<=50K
36,2,269722,0,13,2,3,0,4,1,0,0,55,37,>50K
33,4,175502,0,13,2,9,0,4,1,0,0,60,37,<=50K
27,2,177351,0,13,4,11,1,4,1,0,0,45,37,<=50K
22,2,212114,0,13,4,5,3,4,0,0,0,15,37,<=50K
35,4,98360,0,13,2,9,0,4,1,0,0,40,37,<=50K
34,4,108247,3,15,2,9,0,4,1,0,0,55,37,>50K
37,2,91711,0,13,2,3,0,4,1,0,0,60,37,>50K
32,2,252752,2,14,4,3,1,4,0,13550,0,60,37,>50K
31,2,43953,0,13,2,9,5,4,0,0,0,35,37,<=50K
25,1,84224,0,13,4,9,1,4,0,0,0,40,37,<=50K
23,2,233626,0,13,4,11,1,4,1,0,0,25,37,<=50K
46,2,243743,0,13,2,9,0,4,1,0,0,40,37,>50K
29,2,253856,0,13,2,13,0,4,1,0,0,20,37,<=50K
27,2,169815,0,13,4,11,3,4,1,0,0,40,37,<=50K
23,2,125106,0,13,4,9,3,4,0,0,0,40,37,<=50K
23,1,55890,0,13,4,9,1,4,0,0,0,40,37,<=50K
47,4,39986,0,13,2,11,0,4,1,0,0,40,37,<=50K
49,2,188694,0,13,4,3,1,4,1,0,0,40,37,>50K
35,4,190895,0,13,0,3,1,4,1,0,0,25,37,<=50K
24,1,317443,0,13,2,9,5,2,0,0,0,40,37,<=50K
27,2,660870,0,13,4,9,1,4,0,0,0,60,37,<=50K
23,2,440456,0,13,4,7,1,4,1,0,0,40,37,<=50K
34,2,105493,2,14,0,9,4,4,0,0,0,40,37,<=50K
42,2,259757,0,13,0,9,4,4,1,0,653,50,37,>50K
37,1,89491,2,14,0,3,1,4,0,0,0,40,37,<=50K
25,2,171818,0,13,4,3,3,4,0,0,0,40,37,<=50K
33,4,188957,0,13,4,11,1,4,0,0,0,40,37,<=50K
32,3,195447,0,13,2,11,0,4,1,0,0,45,37,<=50K
23,0,314525,0,13,4,9,1,4,1,0,0,40,37,<=50K
42,2,222884,0,13,4,3,1,4,1,0,0,55,37,>50K
49,1,177114,2,14,0,9,1,4,0,0,0,60,37,<=50K
27,2,198346,0,13,0,0,1,4,0,0,0,35,37,<=50K
47,2,131002,0,13,2,9,0,4,1,0,0,50,37,>50K
25,2,169100,2,14,2,3,0,4,1,0,0,40,37,<=50K
46,2,155659,0,13,2,6,0,4,1,0,0,40,10,>50K
36,1,109766,0,13,4,10,1,4,1,0,0,60,37,<=50K
44,2,230478,0,13,2,3,0,4,1,0,0,40,37,>50K
38,2,190895,0,13,2,3,0,4,1,7298,0,50,37,>50K
29,2,144592,0,13,4,11,3,4,1,0,0,40,37,<=50K
41,2,253060,3,15,2,11,0,4,1,0,0,50,37,<=50K
35,2,385412,0,13,4,0,1,4,0,0,0,40,37,<=50K
40,5,86912,1,16,2,9,0,4,1,0,0,50,37,>50K
25,2,172581,0,13,4,9,1,4,0,0,0,40,37,<=50K
41,2,177905,2,14,2,9,0,4,1,0,0,45,37,>50K
42,4,336513,0,13,2,2,0,4,1,15024,0,60,37,>50K
29,2,116662,0,13,4,5,1,4,1,0,0,40,37,<=50K
42,4,24763,1,16,2,9,0,4,1,15024,0,40,37,>50K
32,2,136204,2,14,5,3,1,4,1,0,2824,55,37,>50K
26,1,180957,2,14,4,9,1,4,1,0,0,50,37,<=50K
28,2,134890,0,13,4,3,3,4,1,0,0,40,37,<=50K
34,2,394447,0,13,4,9,1,4,1,2463,0,50,9,<=50K
46,2,423222,0,13,2,3,0,4,1,7688,0,40,37,>50K
28,2,31778,0,13,4,5,3,4,1,0,0,40,37,<=50K
47,2,233511,2,14,0,11,1,4,1,27828,0,60,37,>50K
30,2,327112,0,13,0,11,1,4,1,0,1564,40,37,>50K
38,2,374524,0,13,2,9,0,4,1,0,0,40,37,>50K
47,2,138107,0,13,0,3,1,4,1,0,2258,40,37,>50K
27,2,153291,3,15,2,9,5,4,0,0,0,50,37,>50K
31,1,175778,0,13,0,9,1,4,0,0,0,40,37,<=50K
48,2,38950,0,13,2,3,0,4,1,15024,0,50,37,>50K
44,2,164678,2,14,2,9,5,4,0,0,0,45,37,<=50K
39,4,190023,0,13,2,11,0,4,1,0,0,60,37,<=50K
40,2,220977,1,16,2,3,0,1,1,3103,0,40,17,>50K
38,2,191103,3,15,2,9,0,4,1,0,0,99,37,>50K
25,2,193701,0,13,4,7,1,4,0,0,0,38,37,<=50K
40,2,143046,0,13,4,9,1,4,0,0,0,45,37,<=50K
34,2,206297,0,13,2,3,0,4,1,0,0,48,37,>50K
43,2,309932,0,13,2,2,0,4,1,0,0,40,37,<=50K
40,2,222011,2,14,4,9,1,4,0,3325,0,40,37,<=50K
34,3,79586,0,13,4,9,1,3,1,0,0,60,37,<=50K
49,5,231961,1,16,0,9,4,4,1,0,0,50,37,>50K
38,2,181943,0,13,4,0,1,4,0,0,0,35,37,<=50K
28,2,130856,0,13,2,9,0,4,1,0,0,40,37,>50K
40,2,69333,0,13,2,4,0,4,1,0,0,40,37,<=50K
34,2,197886,0,13,2,11,0,4,1,0,0,60,37,>50K
43,0,347720,0,13,4,12,1,4,1,0,0,50,37,<=50K
22,2,406978,0,13,4,3,2,4,0,0,0,40,37,<=50K
25,2,104097,0,13,2,2,0,4,1,2829,0,60,37,<=50K
23,1,203353,0,13,4,9,3,4,0,0,0,45,37,<=50K
41,2,130126,3,15,2,9,0,4,1,0,0,80,37,>50K
30,2,154120,0,13,4,11,1,4,1,0,0,65,37,<=50K
50,2,150999,2,14,2,9,0,4,1,0,1977,40,37,>50K
38,2,186191,0,13,4,9,3,4,1,0,0,40,37,<=50K
46,1,162566,2,14,0,9,4,4,0,0,0,50,1,<=50K
47,2,191957,0,13,2,11,0,2,1,0,0,40,37,>50K
45,2,240554,0,13,2,3,0,4,1,0,0,40,37,>50K
49,1,59612,2,14,2,9,0,4,1,0,0,40,37,>50K
49,5,391585,0,13,2,3,0,4,1,15024,0,40,37,>50K
46,2,326857,2,14,2,11,0,4,1,0,2415,65,37,>50K
43,2,203642,0,13,4,9,1,4,0,0,0,40,37,>50K
30,2,143392,0,13,2,0,5,4,0,0,0,40,37,<=50K
22,5,264710,0,13,4,12,3,4,0,0,0,40,37,<=50K
27,1,138917,0,13,4,9,1,4,1,0,0,35,37,<=50K
24,2,246207,0,13,4,6,3,2,0,0,0,40,37,<=50K
39,0,82622,0,13,4,0,1,4,1,0,0,45,37,<=50K
38,5,318886,0,13,2,10,0,2,1,0,0,52,37,<=50K
50,2,205803,2,14,2,11,0,4,1,15024,0,40,37,>50K
31,2,168521,0,13,4,3,4,4,0,0,0,50,37,<=50K
27,2,167031,0,13,4,9,4,3,0,0,0,33,37,<=50K
29,1,273771,2,14,4,9,1,4,1,0,0,45,37,<=50K
45,2,225456,0,13,2,9,0,4,1,0,1977,40,37,>50K
29,2,196971,0,13,4,9,3,4,0,0,0,72,37,<=50K
39,2,181553,0,13,0,3,1,4,1,0,0,55,37,<=50K
25,2,236242,3,15,4,9,1,4,0,0,0,30,37,<=50K
36,2,192939,2,14,2,9,0,4,1,0,1977,60,37,>50K
45,2,238567,0,13,2,3,0,4,1,0,0,40,8,>50K
38,2,34173,0,13,4,11,4,4,0,0,0,45,37,<=50K
27,2,183627,0,13,2,3,0,4,1,0,1977,50,37,>50K
24,2,197757,0,13,4,9,3,1,0,0,0,40,28,<=50K
39,2,98941,0,13,4,9,1,4,1,0,0,40,37,>50K
44,2,205474,0,13,2,11,0,4,1,0,0,40,37,>50K
43,5,270721,0,13,2,3,0,4,1,0,0,55,37,>50K
22,2,256504,0,13,4,0,3,4,0,0,0,40,37,<=50K
39,4,103110,0,13,2,9,0,4,1,0,0,50,37,<=50K
34,3,242984,0,13,4,3,1,4,1,0,0,50,37,<=50K
41,2,112181,0,13,2,11,5,4,0,0,0,12,37,>50K
31,2,43819,0,13,2,9,5,4,0,7688,0,43,37,>50K
36,1,101833,0,13,5,9,1,4,1,0,0,40,37,<=50K
36,2,189404,0,13,2,11,0,4,1,0,1977,35,37,>50K
44,0,316120,3,15,0,9,4,4,1,0,0,40,37,>50K
45,2,317360,0,13,0,9,4,4,0,0,0,50,37,<=50K
23,2,189017,0,13,4,11,1,4,1,0,0,55,37,<=50K
37,2,51264,1,16,2,9,0,4,1,0,0,99,9,>50K
45,2,209912,0,13,2,3,0,1,1,0,0,40,17,>50K
28,2,195000,0,13,4,11,2,4,0,0,0,45,37,<=50K
37,2,184964,2,14,0,3,1,4,1,0,0,45,37,>50K
42,2,265698,2,14,0,9,4,4,0,0,0,40,37,<=50K
50,4,203098,0,13,2,3,0,4,1,0,0,35,37,<=50K
25,2,242729,0,13,4,11,3,4,0,0,0,20,37,<=50K
38,5,22245,1,16,2,9,0,4,1,0,0,45,37,>50K
46,4,154083,2,14,4,3,1,4,1,0,0,25,37,<=50K
28,1,56340,2,14,4,9,1,4,0,0,0,40,37,<=50K
33,5,156015,0,13,2,3,0,4,1,0,0,40,37,>50K
45,2,182313,0,13,2,3,0,4,1,7688,0,50,37,>50K
41,3,140365,0,13,2,3,0,4,1,0,1902,55,37,>50K
24,2,57711,2,14,2,9,5,4,0,0,0,35,37,>50K
36,1,177858,0,13,2,9,3,4,1,0,0,40,37,<=50K
40,2,160369,2,14,2,3,0,4,1,0,2415,45,37,>50K
46,1,226871,0,13,0,10,1,2,1,0,0,50,37,>50K
44,2,267717,2,14,2,2,0,4,1,15024,0,45,37,>50K
33,2,155781,3,15,4,9,1,4,1,0,0,40,37,>50K
29,2,190539,0,13,4,3,1,4,1,0,1590,50,37,<=50K
48,2,25468,2,14,0,3,1,4,1,99999,0,50,37,>50K
42,2,201495,0,13,2,3,0,4,1,0,0,40,37,<=50K
43,2,63503,0,13,2,9,0,4,1,0,0,40,37,>50K
45,2,160647,0,13,0,0,4,4,0,4687,0,35,37,>50K
49,3,119565,2,14,2,11,0,4,1,0,0,40,37,>50K
40,3,49249,0,13,2,3,0,4,1,0,0,50,37,>50K
29,2,37933,0,13,4,3,4,2,0,0,0,40,37,<=50K
23,2,376416,0,13,4,0,1,4,1,0,0,40,37,<=50K
43,4,227298,0,13,4,11,1,4,1,0,0,45,37,<=50K
24,2,353010,0,13,4,0,1,4,1,0,0,10,37,<=50K
50,3,104849,3,15,2,9,0,1,1,0,0,40,17,<=50K
40,2,173590,2,14,2,3,0,4,1,0,0,50,37,>50K
38,2,117528,0,13,4,7,2,4,0,0,0,45,37,<=50K
25,2,273876,0,13,4,11,1,4,1,0,0,65,37,<=50K
28,2,224629,2,14,4,3,1,3,1,0,0,30,4,<=50K
34,5,180871,0,13,2,0,0,4,1,0,0,55,37,<=50K
36,2,232874,0,13,2,12,0,4,1,0,0,40,37,<=50K
24,2,225515,0,13,4,3,1,4,0,0,0,40,37,<=50K
25,2,169124,0,13,4,0,3,4,1,0,0,40,37,<=50K
40,2,82161,0,13,4,0,1,4,1,0,0,40,37,<=50K
37,0,48779,0,13,2,9,0,4,1,0,0,40,37,<=50K
36,2,181589,0,13,4,0,1,4,0,0,0,32,3,<=50K
41,2,320984,3,15,2,9,0,4,1,99999,0,65,37,>50K
40,2,105794,3,15,4,9,1,4,0,14084,0,50,37,>50K
22,2,117779,0,13,4,9,3,4,1,0,0,40,37,<=50K
30,2,58582,0,13,4,2,3,4,1,0,0,10,37,<=50K
38,1,201410,0,13,2,3,0,4,1,0,0,40,37,>50K
28,2,190525,0,13,2,3,0,4,1,0,0,46,37,>50K
32,2,331539,0,13,2,3,0,1,1,0,0,50,2,>50K
32,2,396745,0,13,2,9,0,4,1,0,2415,48,37,>50K
38,2,58108,0,13,2,3,0,4,1,0,0,50,37,>50K
37,1,80680,0,13,0,9,4,4,0,1151,0,35,37,<=50K
27,2,189462,2,14,4,0,1,4,0,0,0,46,37,<=50K
49,2,167523,0,13,0,10,1,4,1,0,0,40,37,<=50K
40,0,171231,0,13,4,0,1,4,1,0,0,40,31,<=50K
22,1,50065,0,13,4,9,1,4,0,0,0,35,37,<=50K
34,5,252529,0,13,4,9,1,4,1,0,0,48,37,<=50K
25,2,77071,0,13,4,9,3,4,0,0,2339,35,37,<=50K
43,2,170525,0,13,0,9,1,4,0,14344,0,40,37,>50K
40,2,180985,2,14,2,3,0,4,1,0,0,50,37,>50K
48,2,94342,0,13,2,2,0,4,1,0,0,55,37,<=50K
39,3,206253,0,13,2,9,5,4,0,0,0,40,37,<=50K
24,2,267843,0,13,4,9,3,2,0,0,0,35,37,<=50K
39,3,239755,3,15,2,9,0,4,1,0,1902,50,37,>50K
40,5,182460,2,14,2,9,5,1,0,0,0,38,2,>50K
22,2,253310,0,13,4,3,3,4,0,0,0,7,37,<=50K
42,0,52781,2,14,2,9,0,4,1,0,1902,40,37,>50K
43,3,198316,0,13,2,3,0,4,1,0,0,50,37,>50K
21,2,143582,0,13,4,9,3,1,0,0,0,45,37,<=50K
39,2,186191,2,14,2,9,0,4,1,0,1848,50,37,>50K
44,2,36271,0,13,2,2,0,4,1,0,0,40,37,<=50K
36,2,184456,3,15,4,3,1,4,1,27828,0,50,37,>50K
25,2,214413,2,14,4,0,3,4,1,0,0,40,37,<=50K
31,2,201122,0,13,2,11,0,4,1,0,1902,45,37,>50K
27,2,74883,0,13,4,12,1,1,0,0,0,40,28,<=50K
43,2,150528,2,14,2,9,0,4,1,0,0,40,37,>50K
38,2,36989,0,13,2,7,0,4,1,3908,0,70,37,<=50K
48,2,247895,0,13,2,3,0,2,1,0,0,40,37,>50K
43,4,33521,0,13,0,9,1,4,1,0,0,70,37,>50K
36,2,136343,0,13,2,9,0,4,1,0,0,40,37,>50K
46,1,124071,2,14,0,3,4,4,0,0,0,65,37,>50K
41,1,190368,0,13,4,9,1,4,0,0,0,70,37,<=50K
30,0,295010,0,13,4,10,1,4,0,0,0,60,37,>50K
44,2,203897,0,13,3,0,1,4,0,0,0,40,4,<=50K
27,2,274964,0,13,4,4,1,4,1,0,0,65,37,<=50K
42,2,87284,3,15,2,9,0,4,1,7298,0,35,37,>50K
46,2,330087,0,13,2,3,0,4,1,15024,0,45,37,>50K
39,3,286261,2,14,4,9,1,4,0,0,0,40,37,<=50K
25,2,123083,0,13,4,9,1,4,0,0,0,40,37,<=50K
50,2,133963,0,13,0,11,1,4,0,0,0,50,37,<=50K
40,2,88909,0,13,2,3,0,4,1,15024,0,50,37,>50K
43,1,209544,2,14,4,3,1,4,0,10520,0,50,37,>50K
39,4,343476,0,13,2,9,0,4,1,15024,0,50,22,>50K
40,2,365986,0,13,2,5,3,4,1,0,0,40,37,>50K
41,2,106900,0,13,2,12,0,4,1,0,1902,42,37,>50K
28,2,301654,0,13,4,9,1,4,0,0,0,40,37,<=50K
25,2,138765,0,13,4,9,1,4,1,0,0,20,37,<=50K
27,2,204515,0,13,4,12,1,4,0,0,0,36,37,<=50K
21,2,162667,0,13,4,0,1,4,1,0,0,40,3,<=50K
34,2,345360,0,13,2,12,0,4,1,0,0,40,8,<=50K
40,3,33126,2,14,2,2,0,4,1,0,0,50,37,<=50K
25,2,60358,0,13,4,3,3,4,1,0,0,40,37,<=50K
24,2,209782,0,13,4,11,3,4,0,0,0,40,37,<=50K
41,1,47858,0,13,2,10,0,4,1,0,0,40,37,>50K
24,2,218678,0,13,4,11,3,4,1,0,0,40,37,<=50K
36,2,321760,0,13,4,0,1,4,0,0,0,17,37,<=50K
45,1,185399,2,14,0,9,3,4,0,0,0,55,37,<=50K
45,5,213646,0,13,2,3,0,4,1,7298,0,40,37,>50K
47,5,80282,1,16,2,9,0,4,1,0,0,45,37,<=50K
38,2,85244,0,13,5,2,1,4,1,0,0,40,37,<=50K
24,2,281221,0,13,4,0,2,1,0,0,0,40,34,<=50K
39,2,87556,2,14,4,9,1,4,1,6849,0,40,37,<=50K
27,2,212622,2,14,4,3,3,4,0,0,0,40,37,<=50K
44,2,125461,0,13,2,11,0,4,1,0,0,40,37,>50K
38,1,223237,2,14,2,9,0,4,1,0,0,40,37,>50K
22,2,211361,0,13,4,3,1,4,0,0,0,30,37,<=50K
48,4,181758,1,16,4,9,4,4,0,0,0,60,37,>50K
38,2,32837,0,13,0,9,4,4,0,0,0,56,37,<=50K
26,2,272669,0,13,4,11,1,1,1,0,0,20,33,<=50K
25,1,197728,0,13,4,3,1,4,0,0,0,20,37,<=50K
46,1,316205,0,13,2,3,0,2,1,0,0,40,37,>50K
26,5,180886,2,14,2,9,0,4,1,0,0,30,37,<=50K
42,4,69333,0,13,2,4,0,4,1,0,0,50,37,<=50K
27,2,179915,0,13,4,3,3,4,0,0,0,99,37,<=50K
38,2,187999,0,13,2,12,0,4,1,0,0,45,37,>50K
29,2,79387,0,13,4,3,1,4,1,0,0,50,37,>50K
42,4,177937,0,13,3,3,1,4,1,0,0,45,29,<=50K
24,2,295763,0,13,4,3,3,4,0,0,0,50,37,<=50K
22,2,117606,0,13,4,0,3,4,0,0,0,25,37,<=50K
38,2,172571,0,13,2,3,0,4,1,0,1848,54,37,>50K
44,2,203761,0,13,4,9,3,4,1,10520,0,40,37,>50K
25,2,160300,0,13,4,3,1,4,1,0,0,35,37,<=50K
27,5,280618,2,14,4,9,1,4,1,0,0,40,37,<=50K
31,1,226494,0,13,4,9,1,4,1,0,0,45,37,<=50K
25,2,108317,0,13,4,3,1,4,1,0,0,40,37,<=50K
32,2,402089,0,13,2,0,5,4,0,0,0,2,37,<=50K
37,4,112497,2,14,2,3,0,4,1,0,0,50,37,>50K
38,4,114835,0,13,2,11,5,4,0,0,0,60,37,>50K
38,2,193815,2,14,2,3,0,4,1,0,0,45,37,>50K
42,4,101593,0,13,2,3,0,4,1,0,0,60,37,>50K
47,1,36169,2,14,2,9,0,4,1,0,0,60,37,>50K
40,2,26892,0,13,2,0,0,4,1,0,0,40,37,>50K
34,2,97306,0,13,0,2,4,4,0,0,0,25,37,<=50K
30,2,185027,0,13,2,9,0,4,1,0,0,40,37,>50K
50,0,96657,0,13,0,9,4,2,0,0,0,40,37,<=50K
36,2,110998,2,14,6,12,4,1,0,0,0,40,17,<=50K
44,2,182629,2,14,0,11,1,4,1,0,0,24,18,<=50K
35,2,117166,0,13,4,3,1,4,1,0,0,50,37,<=50K
45,2,198759,1,16,2,3,0,4,1,0,0,60,37,<=50K
46,2,194698,0,13,4,9,3,4,1,0,0,60,37,<=50K
29,2,67218,0,13,2,9,0,4,1,0,0,40,37,>50K
42,5,404573,3,15,0,9,4,4,0,0,0,40,37,<=50K
31,2,72630,0,13,4,3,1,4,1,14084,0,50,37,>50K
43,5,345969,3,15,2,9,0,4,1,0,0,50,37,>50K
30,4,164190,3,15,4,9,3,4,1,0,0,40,37,<=50K
31,2,188096,0,13,4,9,1,4,0,0,0,72,37,>50K
48,3,369522,0,13,2,3,5,4,0,0,0,25,37,>50K
50,2,185354,2,14,0,3,1,4,0,0,0,35,37,<=50K
23,2,32950,0,13,4,11,1,4,1,0,0,40,37,<=50K
44,2,109912,1,16,2,3,5,4,0,15024,0,32,37,>50K
36,2,173542,0,13,2,9,0,4,1,0,0,40,37,>50K
39,2,286026,0,13,2,0,0,4,1,0,0,40,37,>50K
35,2,184655,0,13,4,9,1,4,1,0,0,40,37,<=50K
39,5,221059,2,14,2,9,2,3,0,7688,0,38,37,>50K
48,2,140782,2,14,2,3,5,4,0,0,1902,38,37,>50K
27,2,122922,0,13,4,11,1,4,0,0,0,40,37,<=50K
31,1,128016,0,13,4,11,3,4,0,0,0,40,37,<=50K
44,2,523484,0,13,2,3,0,2,1,0,0,40,37,>50K
39,0,257175,0,13,0,12,4,2,0,0,625,40,37,<=50K
42,2,196029,0,13,2,13,0,4,1,0,0,48,37,>50K
48,2,345006,0,13,4,9,1,4,0,0,0,45,24,<=50K
36,4,186035,3,15,2,11,0,4,1,0,0,30,37,>50K
39,2,165235,0,13,5,9,4,1,0,0,0,40,28,>50K
44,2,230684,0,13,2,3,0,4,1,7688,0,50,37,>50K
35,2,200153,2,14,2,3,0,4,1,0,0,45,37,>50K
33,2,162572,0,13,2,9,0,4,1,99999,0,40,37,>50K
